,Id,ActivityHour,StepTotal
6106,2347167796,4/23/2016 7:00:00 AM,150
6108,2347167796,4/23/2016 9:00:00 AM,522
6109,2347167796,4/23/2016 10:00:00 AM,825
6110,2347167796,4/23/2016 11:00:00 AM,2143
6111,2347167796,4/23/2016 12:00:00 PM,1056
6112,2347167796,4/23/2016 1:00:00 PM,1908
6113,2347167796,4/23/2016 2:00:00 PM,121
6114,2347167796,4/23/2016 3:00:00 PM,99
6115,2347167796,4/23/2016 4:00:00 PM,468
6116,2347167796,4/23/2016 5:00:00 PM,1139
6117,2347167796,4/23/2016 6:00:00 PM,1267
6118,2347167796,4/23/2016 7:00:00 PM,323
6119,2347167796,4/23/2016 8:00:00 PM,1603
6120,2347167796,4/23/2016 9:00:00 PM,225
6121,2347167796,4/23/2016 10:00:00 PM,713
6122,2347167796,4/23/2016 11:00:00 PM,103
6129,2347167796,4/24/2016 6:00:00 AM,7
6130,2347167796,4/24/2016 7:00:00 AM,324
6131,2347167796,4/24/2016 8:00:00 AM,1151
6132,2347167796,4/24/2016 9:00:00 AM,459
6133,2347167796,4/24/2016 10:00:00 AM,804
6134,2347167796,4/24/2016 11:00:00 AM,1178
6135,2347167796,4/24/2016 12:00:00 PM,82
6136,2347167796,4/24/2016 1:00:00 PM,973
6137,2347167796,4/24/2016 2:00:00 PM,256
6138,2347167796,4/24/2016 3:00:00 PM,211
6139,2347167796,4/24/2016 4:00:00 PM,100
6140,2347167796,4/24/2016 5:00:00 PM,166
6141,2347167796,4/24/2016 6:00:00 PM,738
6142,2347167796,4/24/2016 7:00:00 PM,1835
6143,2347167796,4/24/2016 8:00:00 PM,697
6144,2347167796,4/24/2016 9:00:00 PM,490
6149,2347167796,4/25/2016 2:00:00 AM,10
6152,2347167796,4/25/2016 5:00:00 AM,6
6153,2347167796,4/25/2016 6:00:00 AM,16
6154,2347167796,4/25/2016 7:00:00 AM,284
6155,2347167796,4/25/2016 8:00:00 AM,1111
6156,2347167796,4/25/2016 9:00:00 AM,252
6157,2347167796,4/25/2016 10:00:00 AM,197
6158,2347167796,4/25/2016 11:00:00 AM,152
6159,2347167796,4/25/2016 12:00:00 PM,787
6160,2347167796,4/25/2016 1:00:00 PM,129
6161,2347167796,4/25/2016 2:00:00 PM,141
6162,2347167796,4/25/2016 3:00:00 PM,208
6163,2347167796,4/25/2016 4:00:00 PM,120
6164,2347167796,4/25/2016 5:00:00 PM,185
6165,2347167796,4/25/2016 6:00:00 PM,2882
6166,2347167796,4/25/2016 7:00:00 PM,1953
6167,2347167796,4/25/2016 8:00:00 PM,429
6168,2347167796,4/25/2016 9:00:00 PM,165
6169,2347167796,4/25/2016 10:00:00 PM,455
6177,2347167796,4/26/2016 6:00:00 AM,178
6178,2347167796,4/26/2016 7:00:00 AM,102
6179,2347167796,4/26/2016 8:00:00 AM,909
6180,2347167796,4/26/2016 9:00:00 AM,299
6181,2347167796,4/26/2016 10:00:00 AM,138
6182,2347167796,4/26/2016 11:00:00 AM,317
6183,2347167796,4/26/2016 12:00:00 PM,322
6184,2347167796,4/26/2016 1:00:00 PM,1251
6185,2347167796,4/26/2016 2:00:00 PM,236
6186,2347167796,4/26/2016 3:00:00 PM,15
6187,2347167796,4/26/2016 4:00:00 PM,101
6188,2347167796,4/26/2016 5:00:00 PM,28
6189,2347167796,4/26/2016 6:00:00 PM,1347
6190,2347167796,4/26/2016 7:00:00 PM,293
6191,2347167796,4/26/2016 8:00:00 PM,179
6192,2347167796,4/26/2016 9:00:00 PM,233
6193,2347167796,4/26/2016 10:00:00 PM,32
6201,2347167796,4/27/2016 6:00:00 AM,20
6202,2347167796,4/27/2016 7:00:00 AM,169
6203,2347167796,4/27/2016 8:00:00 AM,792
6204,2347167796,4/27/2016 9:00:00 AM,239
6205,2347167796,4/27/2016 10:00:00 AM,338
6206,2347167796,4/27/2016 11:00:00 AM,212
6207,2347167796,4/27/2016 12:00:00 PM,483
6208,2347167796,4/27/2016 1:00:00 PM,267
6209,2347167796,4/27/2016 2:00:00 PM,754
6210,2347167796,4/27/2016 3:00:00 PM,184
6211,2347167796,4/27/2016 4:00:00 PM,220
6212,2347167796,4/27/2016 5:00:00 PM,255
6213,2347167796,4/27/2016 6:00:00 PM,1500
6215,2347167796,4/27/2016 8:00:00 PM,1204
6216,2347167796,4/27/2016 9:00:00 PM,315
6217,2347167796,4/27/2016 10:00:00 PM,112
6219,2347167796,4/28/2016 12:00:00 AM,10
6221,2347167796,4/28/2016 2:00:00 AM,18
6225,2347167796,4/28/2016 6:00:00 AM,228
6226,2347167796,4/28/2016 7:00:00 AM,20
6227,2347167796,4/28/2016 8:00:00 AM,1264
6228,2347167796,4/28/2016 9:00:00 AM,138
6229,2347167796,4/28/2016 10:00:00 AM,123
6230,2347167796,4/28/2016 11:00:00 AM,481
6231,2347167796,4/28/2016 12:00:00 PM,313
6232,2347167796,4/28/2016 1:00:00 PM,194
6233,2347167796,4/28/2016 2:00:00 PM,326
6234,2347167796,4/28/2016 3:00:00 PM,283
6235,2347167796,4/28/2016 4:00:00 PM,174
6236,2347167796,4/28/2016 5:00:00 PM,178
6237,2347167796,4/28/2016 6:00:00 PM,1067
6238,2347167796,4/28/2016 7:00:00 PM,69
6239,2347167796,4/28/2016 8:00:00 PM,130
6240,2347167796,4/28/2016 9:00:00 PM,43
6241,2347167796,4/28/2016 10:00:00 PM,380
6244,2347167796,4/29/2016 1:00:00 AM,8
6247,2347167796,4/29/2016 4:00:00 AM,17
6254,2873212765,4/12/2016 5:00:00 AM,306
6255,2873212765,4/12/2016 6:00:00 AM,17
6256,2873212765,4/12/2016 7:00:00 AM,1373
6257,2873212765,4/12/2016 8:00:00 AM,1150
6258,2873212765,4/12/2016 9:00:00 AM,1025
6259,2873212765,4/12/2016 10:00:00 AM,802
6260,2873212765,4/12/2016 11:00:00 AM,328
6261,2873212765,4/12/2016 12:00:00 PM,1280
6262,2873212765,4/12/2016 1:00:00 PM,637
6263,2873212765,4/12/2016 2:00:00 PM,169
6264,2873212765,4/12/2016 3:00:00 PM,95
6265,2873212765,4/12/2016 4:00:00 PM,251
6266,2873212765,4/12/2016 5:00:00 PM,93
6267,2873212765,4/12/2016 6:00:00 PM,737
6268,2873212765,4/12/2016 7:00:00 PM,255
6269,2873212765,4/12/2016 8:00:00 PM,259
6270,2873212765,4/12/2016 9:00:00 PM,19
6278,2873212765,4/13/2016 5:00:00 AM,321
6279,2873212765,4/13/2016 6:00:00 AM,203
6280,2873212765,4/13/2016 7:00:00 AM,840
6281,2873212765,4/13/2016 8:00:00 AM,873
6282,2873212765,4/13/2016 9:00:00 AM,632
6283,2873212765,4/13/2016 10:00:00 AM,364
6284,2873212765,4/13/2016 11:00:00 AM,550
6285,2873212765,4/13/2016 12:00:00 PM,803
6286,2873212765,4/13/2016 1:00:00 PM,851
6287,2873212765,4/13/2016 2:00:00 PM,228
6288,2873212765,4/13/2016 3:00:00 PM,354
6289,2873212765,4/13/2016 4:00:00 PM,265
6290,2873212765,4/13/2016 5:00:00 PM,469
6291,2873212765,4/13/2016 6:00:00 PM,312
6292,2873212765,4/13/2016 7:00:00 PM,146
6293,2873212765,4/13/2016 8:00:00 PM,105
6294,2873212765,4/13/2016 9:00:00 PM,5
6295,2873212765,4/13/2016 10:00:00 PM,230
6296,2873212765,4/13/2016 11:00:00 PM,67
6303,2873212765,4/14/2016 6:00:00 AM,224
6304,2873212765,4/14/2016 7:00:00 AM,1123
6305,2873212765,4/14/2016 8:00:00 AM,544
6306,2873212765,4/14/2016 9:00:00 AM,871
6307,2873212765,4/14/2016 10:00:00 AM,1403
6308,2873212765,4/14/2016 11:00:00 AM,318
6309,2873212765,4/14/2016 12:00:00 PM,291
6310,2873212765,4/14/2016 1:00:00 PM,568
6311,2873212765,4/14/2016 2:00:00 PM,531
6312,2873212765,4/14/2016 3:00:00 PM,742
6313,2873212765,4/14/2016 4:00:00 PM,26
6314,2873212765,4/14/2016 5:00:00 PM,366
6315,2873212765,4/14/2016 6:00:00 PM,450
6316,2873212765,4/14/2016 7:00:00 PM,198
6317,2873212765,4/14/2016 8:00:00 PM,123
6318,2873212765,4/14/2016 9:00:00 PM,132
6326,2873212765,4/15/2016 5:00:00 AM,302
6327,2873212765,4/15/2016 6:00:00 AM,247
6328,2873212765,4/15/2016 7:00:00 AM,1031
6329,2873212765,4/15/2016 8:00:00 AM,649
6330,2873212765,4/15/2016 9:00:00 AM,727
6331,2873212765,4/15/2016 10:00:00 AM,562
6332,2873212765,4/15/2016 11:00:00 AM,636
6333,2873212765,4/15/2016 12:00:00 PM,899
6334,2873212765,4/15/2016 1:00:00 PM,665
6335,2873212765,4/15/2016 2:00:00 PM,754
6336,2873212765,4/15/2016 3:00:00 PM,312
6337,2873212765,4/15/2016 4:00:00 PM,666
6338,2873212765,4/15/2016 5:00:00 PM,128
6339,2873212765,4/15/2016 6:00:00 PM,241
6340,2873212765,4/15/2016 7:00:00 PM,179
6341,2873212765,4/15/2016 8:00:00 PM,378
6342,2873212765,4/15/2016 9:00:00 PM,106
6352,2873212765,4/16/2016 7:00:00 AM,2650
6353,2873212765,4/16/2016 8:00:00 AM,1999
6354,2873212765,4/16/2016 9:00:00 AM,252
6355,2873212765,4/16/2016 10:00:00 AM,194
6356,2873212765,4/16/2016 11:00:00 AM,326
6357,2873212765,4/16/2016 12:00:00 PM,712
6359,2873212765,4/16/2016 2:00:00 PM,590
6360,2873212765,4/16/2016 3:00:00 PM,1196
6361,2873212765,4/16/2016 4:00:00 PM,292
6362,2873212765,4/16/2016 5:00:00 PM,578
6363,2873212765,4/16/2016 6:00:00 PM,204
6364,2873212765,4/16/2016 7:00:00 PM,324
6365,2873212765,4/16/2016 8:00:00 PM,141
6366,2873212765,4/16/2016 9:00:00 PM,109
6367,2873212765,4/16/2016 10:00:00 PM,103
6368,2873212765,4/16/2016 11:00:00 PM,7
6369,2873212765,4/17/2016 12:00:00 AM,276
6379,2873212765,4/17/2016 10:00:00 AM,94
6380,2873212765,4/17/2016 11:00:00 AM,8
6381,2873212765,4/17/2016 12:00:00 PM,29
6382,2873212765,4/17/2016 1:00:00 PM,1079
6383,2873212765,4/17/2016 2:00:00 PM,273
6384,2873212765,4/17/2016 3:00:00 PM,83
6385,2873212765,4/17/2016 4:00:00 PM,31
6386,2873212765,4/17/2016 5:00:00 PM,169
6387,2873212765,4/17/2016 6:00:00 PM,172
6388,2873212765,4/17/2016 7:00:00 PM,163
6389,2873212765,4/17/2016 8:00:00 PM,93
6390,2873212765,4/17/2016 9:00:00 PM,54
6398,2873212765,4/18/2016 5:00:00 AM,240
6399,2873212765,4/18/2016 6:00:00 AM,163
6400,2873212765,4/18/2016 7:00:00 AM,1215
6401,2873212765,4/18/2016 8:00:00 AM,1325
6402,2873212765,4/18/2016 9:00:00 AM,746
6403,2873212765,4/18/2016 10:00:00 AM,850
6404,2873212765,4/18/2016 11:00:00 AM,322
6405,2873212765,4/18/2016 12:00:00 PM,1053
6406,2873212765,4/18/2016 1:00:00 PM,661
6407,2873212765,4/18/2016 2:00:00 PM,65
6408,2873212765,4/18/2016 3:00:00 PM,217
6409,2873212765,4/18/2016 4:00:00 PM,268
6410,2873212765,4/18/2016 5:00:00 PM,178
6411,2873212765,4/18/2016 6:00:00 PM,160
6412,2873212765,4/18/2016 7:00:00 PM,85
6413,2873212765,4/18/2016 8:00:00 PM,214
6422,2873212765,4/19/2016 5:00:00 AM,207
6423,2873212765,4/19/2016 6:00:00 AM,114
6424,2873212765,4/19/2016 7:00:00 AM,856
6425,2873212765,4/19/2016 8:00:00 AM,1328
6426,2873212765,4/19/2016 9:00:00 AM,651
6427,2873212765,4/19/2016 10:00:00 AM,885
6428,2873212765,4/19/2016 11:00:00 AM,532
6429,2873212765,4/19/2016 12:00:00 PM,910
6430,2873212765,4/19/2016 1:00:00 PM,751
6431,2873212765,4/19/2016 2:00:00 PM,129
6432,2873212765,4/19/2016 3:00:00 PM,183
6433,2873212765,4/19/2016 4:00:00 PM,266
6434,2873212765,4/19/2016 5:00:00 PM,290
6435,2873212765,4/19/2016 6:00:00 PM,501
6436,2873212765,4/19/2016 7:00:00 PM,45
6437,2873212765,4/19/2016 8:00:00 PM,113
6438,2873212765,4/19/2016 9:00:00 PM,137
6439,2873212765,4/19/2016 10:00:00 PM,50
6446,2873212765,4/20/2016 5:00:00 AM,283
6447,2873212765,4/20/2016 6:00:00 AM,16
6448,2873212765,4/20/2016 7:00:00 AM,1071
6449,2873212765,4/20/2016 8:00:00 AM,741
6450,2873212765,4/20/2016 9:00:00 AM,534
6451,2873212765,4/20/2016 10:00:00 AM,544
6452,2873212765,4/20/2016 11:00:00 AM,449
6453,2873212765,4/20/2016 12:00:00 PM,1014
6454,2873212765,4/20/2016 1:00:00 PM,860
6455,2873212765,4/20/2016 2:00:00 PM,101
6456,2873212765,4/20/2016 3:00:00 PM,187
6457,2873212765,4/20/2016 4:00:00 PM,315
6458,2873212765,4/20/2016 5:00:00 PM,2181
6459,2873212765,4/20/2016 6:00:00 PM,61
6460,2873212765,4/20/2016 7:00:00 PM,62
6461,2873212765,4/20/2016 8:00:00 PM,259
6462,2873212765,4/20/2016 9:00:00 PM,406
6463,2873212765,4/20/2016 10:00:00 PM,118
6471,2873212765,4/21/2016 6:00:00 AM,240
6472,2873212765,4/21/2016 7:00:00 AM,1422
6473,2873212765,4/21/2016 8:00:00 AM,270
6474,2873212765,4/21/2016 9:00:00 AM,1056
6475,2873212765,4/21/2016 10:00:00 AM,1145
6476,2873212765,4/21/2016 11:00:00 AM,334
6477,2873212765,4/21/2016 12:00:00 PM,443
6478,2873212765,4/21/2016 1:00:00 PM,615
6479,2873212765,4/21/2016 2:00:00 PM,794
6480,2873212765,4/21/2016 3:00:00 PM,799
6481,2873212765,4/21/2016 4:00:00 PM,605
6482,2873212765,4/21/2016 5:00:00 PM,436
6483,2873212765,4/21/2016 6:00:00 PM,281
6484,2873212765,4/21/2016 7:00:00 PM,86
6485,2873212765,4/21/2016 8:00:00 PM,117
6486,2873212765,4/21/2016 9:00:00 PM,216
6494,2873212765,4/22/2016 5:00:00 AM,230
6495,2873212765,4/22/2016 6:00:00 AM,57
6496,2873212765,4/22/2016 7:00:00 AM,978
6497,2873212765,4/22/2016 8:00:00 AM,800
6498,2873212765,4/22/2016 9:00:00 AM,677
6499,2873212765,4/22/2016 10:00:00 AM,972
6500,2873212765,4/22/2016 11:00:00 AM,361
6501,2873212765,4/22/2016 12:00:00 PM,790
6502,2873212765,4/22/2016 1:00:00 PM,813
6503,2873212765,4/22/2016 2:00:00 PM,78
6504,2873212765,4/22/2016 3:00:00 PM,246
6505,2873212765,4/22/2016 4:00:00 PM,459
6506,2873212765,4/22/2016 5:00:00 PM,346
6507,2873212765,4/22/2016 6:00:00 PM,230
6508,2873212765,4/22/2016 7:00:00 PM,154
6509,2873212765,4/22/2016 8:00:00 PM,30
6511,2873212765,4/22/2016 10:00:00 PM,17
6512,2873212765,4/22/2016 11:00:00 PM,48
6520,2873212765,4/23/2016 7:00:00 AM,118
6522,2873212765,4/23/2016 9:00:00 AM,146
6523,2873212765,4/23/2016 10:00:00 AM,347
6524,2873212765,4/23/2016 11:00:00 AM,170
6525,2873212765,4/23/2016 12:00:00 PM,264
6526,2873212765,4/23/2016 1:00:00 PM,1440
6527,2873212765,4/23/2016 2:00:00 PM,864
6528,2873212765,4/23/2016 3:00:00 PM,813
6529,2873212765,4/23/2016 4:00:00 PM,131
6530,2873212765,4/23/2016 5:00:00 PM,36
6531,2873212765,4/23/2016 6:00:00 PM,186
6532,2873212765,4/23/2016 7:00:00 PM,220
6533,2873212765,4/23/2016 8:00:00 PM,70
6535,2873212765,4/23/2016 10:00:00 PM,179
6544,2873212765,4/24/2016 7:00:00 AM,75
6546,2873212765,4/24/2016 9:00:00 AM,170
6547,2873212765,4/24/2016 10:00:00 AM,131
6548,2873212765,4/24/2016 11:00:00 AM,500
6549,2873212765,4/24/2016 12:00:00 PM,264
6550,2873212765,4/24/2016 1:00:00 PM,23
6551,2873212765,4/24/2016 2:00:00 PM,320
6552,2873212765,4/24/2016 3:00:00 PM,181
6553,2873212765,4/24/2016 4:00:00 PM,124
6554,2873212765,4/24/2016 5:00:00 PM,254
6556,2873212765,4/24/2016 7:00:00 PM,114
6557,2873212765,4/24/2016 8:00:00 PM,71
6558,2873212765,4/24/2016 9:00:00 PM,112
6566,2873212765,4/25/2016 5:00:00 AM,214
6567,2873212765,4/25/2016 6:00:00 AM,239
6568,2873212765,4/25/2016 7:00:00 AM,844
6569,2873212765,4/25/2016 8:00:00 AM,891
6570,2873212765,4/25/2016 9:00:00 AM,973
6571,2873212765,4/25/2016 10:00:00 AM,874
6572,2873212765,4/25/2016 11:00:00 AM,730
6573,2873212765,4/25/2016 12:00:00 PM,804
6574,2873212765,4/25/2016 1:00:00 PM,565
6575,2873212765,4/25/2016 2:00:00 PM,72
6576,2873212765,4/25/2016 3:00:00 PM,147
6577,2873212765,4/25/2016 4:00:00 PM,496
6578,2873212765,4/25/2016 5:00:00 PM,83
6579,2873212765,4/25/2016 6:00:00 PM,283
6580,2873212765,4/25/2016 7:00:00 PM,70
6582,2873212765,4/25/2016 9:00:00 PM,88
6590,2873212765,4/26/2016 5:00:00 AM,263
6591,2873212765,4/26/2016 6:00:00 AM,171
6592,2873212765,4/26/2016 7:00:00 AM,863
6593,2873212765,4/26/2016 8:00:00 AM,1298
6594,2873212765,4/26/2016 9:00:00 AM,848
6595,2873212765,4/26/2016 10:00:00 AM,629
6596,2873212765,4/26/2016 11:00:00 AM,441
6597,2873212765,4/26/2016 12:00:00 PM,863
6598,2873212765,4/26/2016 1:00:00 PM,732
6599,2873212765,4/26/2016 2:00:00 PM,91
6600,2873212765,4/26/2016 3:00:00 PM,111
6601,2873212765,4/26/2016 4:00:00 PM,169
6602,2873212765,4/26/2016 5:00:00 PM,558
6603,2873212765,4/26/2016 6:00:00 PM,746
6604,2873212765,4/26/2016 7:00:00 PM,350
6605,2873212765,4/26/2016 8:00:00 PM,53
6606,2873212765,4/26/2016 9:00:00 PM,56
6616,2873212765,4/27/2016 7:00:00 AM,53
6617,2873212765,4/27/2016 8:00:00 AM,68
6618,2873212765,4/27/2016 9:00:00 AM,763
6619,2873212765,4/27/2016 10:00:00 AM,424
6620,2873212765,4/27/2016 11:00:00 AM,132
6621,2873212765,4/27/2016 12:00:00 PM,894
6622,2873212765,4/27/2016 1:00:00 PM,75
6623,2873212765,4/27/2016 2:00:00 PM,54
6624,2873212765,4/27/2016 3:00:00 PM,100
6626,2873212765,4/27/2016 5:00:00 PM,364
6627,2873212765,4/27/2016 6:00:00 PM,322
6628,2873212765,4/27/2016 7:00:00 PM,119
6629,2873212765,4/27/2016 8:00:00 PM,19
6630,2873212765,4/27/2016 9:00:00 PM,129
6640,2873212765,4/28/2016 7:00:00 AM,1453
6641,2873212765,4/28/2016 8:00:00 AM,115
6642,2873212765,4/28/2016 9:00:00 AM,349
6643,2873212765,4/28/2016 10:00:00 AM,387
6644,2873212765,4/28/2016 11:00:00 AM,30
6645,2873212765,4/28/2016 12:00:00 PM,601
6646,2873212765,4/28/2016 1:00:00 PM,596
6647,2873212765,4/28/2016 2:00:00 PM,26
6648,2873212765,4/28/2016 3:00:00 PM,72
6649,2873212765,4/28/2016 4:00:00 PM,54
6650,2873212765,4/28/2016 5:00:00 PM,413
6651,2873212765,4/28/2016 6:00:00 PM,317
6652,2873212765,4/28/2016 7:00:00 PM,209
6653,2873212765,4/28/2016 8:00:00 PM,69
6654,2873212765,4/28/2016 9:00:00 PM,114
6663,2873212765,4/29/2016 6:00:00 AM,328
6664,2873212765,4/29/2016 7:00:00 AM,90
6665,2873212765,4/29/2016 8:00:00 AM,127
6666,2873212765,4/29/2016 9:00:00 AM,6
6667,2873212765,4/29/2016 10:00:00 AM,196
6668,2873212765,4/29/2016 11:00:00 AM,345
6670,2873212765,4/29/2016 1:00:00 PM,121
6671,2873212765,4/29/2016 2:00:00 PM,1010
6672,2873212765,4/29/2016 3:00:00 PM,457
6673,2873212765,4/29/2016 4:00:00 PM,193
6674,2873212765,4/29/2016 5:00:00 PM,81
6675,2873212765,4/29/2016 6:00:00 PM,142
6676,2873212765,4/29/2016 7:00:00 PM,126
6677,2873212765,4/29/2016 8:00:00 PM,15
6678,2873212765,4/29/2016 9:00:00 PM,133
6688,2873212765,4/30/2016 7:00:00 AM,16
6689,2873212765,4/30/2016 8:00:00 AM,282
6690,2873212765,4/30/2016 9:00:00 AM,955
6691,2873212765,4/30/2016 10:00:00 AM,414
6692,2873212765,4/30/2016 11:00:00 AM,622
6693,2873212765,4/30/2016 12:00:00 PM,416
6694,2873212765,4/30/2016 1:00:00 PM,60
6695,2873212765,4/30/2016 2:00:00 PM,49
6696,2873212765,4/30/2016 3:00:00 PM,324
6697,2873212765,4/30/2016 4:00:00 PM,57
6698,2873212765,4/30/2016 5:00:00 PM,342
6699,2873212765,4/30/2016 6:00:00 PM,878
6700,2873212765,4/30/2016 7:00:00 PM,2466
6701,2873212765,4/30/2016 8:00:00 PM,1496
6702,2873212765,4/30/2016 9:00:00 PM,75
6713,2873212765,5/1/2016 8:00:00 AM,439
6714,2873212765,5/1/2016 9:00:00 AM,425
6715,2873212765,5/1/2016 10:00:00 AM,1733
6716,2873212765,5/1/2016 11:00:00 AM,1736
6717,2873212765,5/1/2016 12:00:00 PM,1155
6718,2873212765,5/1/2016 1:00:00 PM,119
6719,2873212765,5/1/2016 2:00:00 PM,832
6720,2873212765,5/1/2016 3:00:00 PM,6
6722,2873212765,5/1/2016 5:00:00 PM,148
6723,2873212765,5/1/2016 6:00:00 PM,271
6724,2873212765,5/1/2016 7:00:00 PM,253
6725,2873212765,5/1/2016 8:00:00 PM,191
6726,2873212765,5/1/2016 9:00:00 PM,91
6734,2873212765,5/2/2016 5:00:00 AM,271
6735,2873212765,5/2/2016 6:00:00 AM,68
6736,2873212765,5/2/2016 7:00:00 AM,1417
6737,2873212765,5/2/2016 8:00:00 AM,829
6738,2873212765,5/2/2016 9:00:00 AM,721
6739,2873212765,5/2/2016 10:00:00 AM,688
6740,2873212765,5/2/2016 11:00:00 AM,357
6741,2873212765,5/2/2016 12:00:00 PM,1121
6742,2873212765,5/2/2016 1:00:00 PM,623
6743,2873212765,5/2/2016 2:00:00 PM,127
6744,2873212765,5/2/2016 3:00:00 PM,262
6745,2873212765,5/2/2016 4:00:00 PM,621
6746,2873212765,5/2/2016 5:00:00 PM,133
6747,2873212765,5/2/2016 6:00:00 PM,98
6748,2873212765,5/2/2016 7:00:00 PM,63
6749,2873212765,5/2/2016 8:00:00 PM,53
6750,2873212765,5/2/2016 9:00:00 PM,73
6758,2873212765,5/3/2016 5:00:00 AM,244
6759,2873212765,5/3/2016 6:00:00 AM,191
6760,2873212765,5/3/2016 7:00:00 AM,972
6761,2873212765,5/3/2016 8:00:00 AM,1134
6762,2873212765,5/3/2016 9:00:00 AM,754
6763,2873212765,5/3/2016 10:00:00 AM,353
6764,2873212765,5/3/2016 11:00:00 AM,291
6765,2873212765,5/3/2016 12:00:00 PM,778
6766,2873212765,5/3/2016 1:00:00 PM,766
6767,2873212765,5/3/2016 2:00:00 PM,111
6768,2873212765,5/3/2016 3:00:00 PM,46
6769,2873212765,5/3/2016 4:00:00 PM,227
6770,2873212765,5/3/2016 5:00:00 PM,358
6771,2873212765,5/3/2016 6:00:00 PM,705
6772,2873212765,5/3/2016 7:00:00 PM,63
6773,2873212765,5/3/2016 8:00:00 PM,170
6774,2873212765,5/3/2016 9:00:00 PM,249
6782,2873212765,5/4/2016 5:00:00 AM,348
6783,2873212765,5/4/2016 6:00:00 AM,221
6784,2873212765,5/4/2016 7:00:00 AM,735
6785,2873212765,5/4/2016 8:00:00 AM,702
6786,2873212765,5/4/2016 9:00:00 AM,680
6787,2873212765,5/4/2016 10:00:00 AM,747
6788,2873212765,5/4/2016 11:00:00 AM,490
6789,2873212765,5/4/2016 12:00:00 PM,649
6790,2873212765,5/4/2016 1:00:00 PM,615
6791,2873212765,5/4/2016 2:00:00 PM,211
6792,2873212765,5/4/2016 3:00:00 PM,203
6793,2873212765,5/4/2016 4:00:00 PM,671
6794,2873212765,5/4/2016 5:00:00 PM,1050
6795,2873212765,5/4/2016 6:00:00 PM,71
6796,2873212765,5/4/2016 7:00:00 PM,183
6797,2873212765,5/4/2016 8:00:00 PM,167
6798,2873212765,5/4/2016 9:00:00 PM,109
6799,2873212765,5/4/2016 10:00:00 PM,426
6807,2873212765,5/5/2016 6:00:00 AM,135
6808,2873212765,5/5/2016 7:00:00 AM,1227
6809,2873212765,5/5/2016 8:00:00 AM,253
6810,2873212765,5/5/2016 9:00:00 AM,1252
6811,2873212765,5/5/2016 10:00:00 AM,1758
6812,2873212765,5/5/2016 11:00:00 AM,331
6813,2873212765,5/5/2016 12:00:00 PM,211
6814,2873212765,5/5/2016 1:00:00 PM,369
6815,2873212765,5/5/2016 2:00:00 PM,451
6816,2873212765,5/5/2016 3:00:00 PM,1107
6817,2873212765,5/5/2016 4:00:00 PM,616
6818,2873212765,5/5/2016 5:00:00 PM,61
6819,2873212765,5/5/2016 6:00:00 PM,223
6820,2873212765,5/5/2016 7:00:00 PM,142
6822,2873212765,5/5/2016 9:00:00 PM,178
6830,2873212765,5/6/2016 5:00:00 AM,162
6831,2873212765,5/6/2016 6:00:00 AM,70
6832,2873212765,5/6/2016 7:00:00 AM,812
6833,2873212765,5/6/2016 8:00:00 AM,768
6834,2873212765,5/6/2016 9:00:00 AM,894
6835,2873212765,5/6/2016 10:00:00 AM,861
6836,2873212765,5/6/2016 11:00:00 AM,595
6837,2873212765,5/6/2016 12:00:00 PM,553
6838,2873212765,5/6/2016 1:00:00 PM,718
6839,2873212765,5/6/2016 2:00:00 PM,94
6840,2873212765,5/6/2016 3:00:00 PM,230
6841,2873212765,5/6/2016 4:00:00 PM,664
6842,2873212765,5/6/2016 5:00:00 PM,300
6843,2873212765,5/6/2016 6:00:00 PM,79
6844,2873212765,5/6/2016 7:00:00 PM,113
6845,2873212765,5/6/2016 8:00:00 PM,69
6848,2873212765,5/6/2016 11:00:00 PM,81
6856,2873212765,5/7/2016 7:00:00 AM,2599
6857,2873212765,5/7/2016 8:00:00 AM,1848
6858,2873212765,5/7/2016 9:00:00 AM,192
6870,2873212765,5/7/2016 9:00:00 PM,219
6871,2873212765,5/7/2016 10:00:00 PM,55
6872,2873212765,5/7/2016 11:00:00 PM,27
6880,2873212765,5/8/2016 7:00:00 AM,2768
6881,2873212765,5/8/2016 8:00:00 AM,1932
6882,2873212765,5/8/2016 9:00:00 AM,498
6883,2873212765,5/8/2016 10:00:00 AM,446
6884,2873212765,5/8/2016 11:00:00 AM,427
6885,2873212765,5/8/2016 12:00:00 PM,337
6886,2873212765,5/8/2016 1:00:00 PM,196
6887,2873212765,5/8/2016 2:00:00 PM,125
6888,2873212765,5/8/2016 3:00:00 PM,11
6889,2873212765,5/8/2016 4:00:00 PM,694
6890,2873212765,5/8/2016 5:00:00 PM,335
6891,2873212765,5/8/2016 6:00:00 PM,263
6892,2873212765,5/8/2016 7:00:00 PM,28
6894,2873212765,5/8/2016 9:00:00 PM,108
6902,2873212765,5/9/2016 5:00:00 AM,163
6903,2873212765,5/9/2016 6:00:00 AM,193
6904,2873212765,5/9/2016 7:00:00 AM,895
6905,2873212765,5/9/2016 8:00:00 AM,1116
6906,2873212765,5/9/2016 9:00:00 AM,519
6907,2873212765,5/9/2016 10:00:00 AM,973
6908,2873212765,5/9/2016 11:00:00 AM,428
6909,2873212765,5/9/2016 12:00:00 PM,1149
6910,2873212765,5/9/2016 1:00:00 PM,816
6911,2873212765,5/9/2016 2:00:00 PM,125
