,Id,ActivityHour,TotalIntensity,AverageIntensity
4308,2022484408,5/10/2016 8:00:00 AM,7,0.116667
4309,2022484408,5/10/2016 9:00:00 AM,18,0.3
4311,2022484408,5/10/2016 11:00:00 AM,72,1.2
4312,2022484408,5/10/2016 12:00:00 PM,23,0.383333
4313,2022484408,5/10/2016 1:00:00 PM,43,0.716667
4315,2022484408,5/10/2016 3:00:00 PM,29,0.483333
4316,2022484408,5/10/2016 4:00:00 PM,12,0.2
4317,2022484408,5/10/2016 5:00:00 PM,39,0.65
4318,2022484408,5/10/2016 6:00:00 PM,22,0.366667
4319,2022484408,5/10/2016 7:00:00 PM,25,0.416667
4333,2022484408,5/11/2016 9:00:00 AM,2,0.033333
4334,2022484408,5/11/2016 10:00:00 AM,18,0.3
4336,2022484408,5/11/2016 12:00:00 PM,22,0.366667
4337,2022484408,5/11/2016 1:00:00 PM,10,0.166667
4339,2022484408,5/11/2016 3:00:00 PM,31,0.516667
4340,2022484408,5/11/2016 4:00:00 PM,35,0.583333
4341,2022484408,5/11/2016 5:00:00 PM,45,0.75
4342,2022484408,5/11/2016 6:00:00 PM,20,0.333333
4343,2022484408,5/11/2016 7:00:00 PM,19,0.316667
4355,2022484408,5/12/2016 7:00:00 AM,22,0.366667
4356,2022484408,5/12/2016 8:00:00 AM,14,0.233333
4357,2022484408,5/12/2016 9:00:00 AM,34,0.566667
4358,2022484408,5/12/2016 10:00:00 AM,83,1.383333
4359,2022484408,5/12/2016 11:00:00 AM,21,0.35
4360,2022484408,5/12/2016 12:00:00 PM,21,0.35
4361,2022484408,5/12/2016 1:00:00 PM,38,0.633333
4362,2022484408,5/12/2016 2:00:00 PM,35,0.583333
4363,2022484408,5/12/2016 3:00:00 PM,27,0.45
4364,2026352035,4/12/2016 12:00:00 AM,1,0.016667
4370,2026352035,4/12/2016 6:00:00 AM,21,0.35
4371,2026352035,4/12/2016 7:00:00 AM,14,0.233333
4372,2026352035,4/12/2016 8:00:00 AM,7,0.116667
4373,2026352035,4/12/2016 9:00:00 AM,14,0.233333
4374,2026352035,4/12/2016 10:00:00 AM,8,0.133333
4375,2026352035,4/12/2016 11:00:00 AM,35,0.583333
4376,2026352035,4/12/2016 12:00:00 PM,31,0.516667
4377,2026352035,4/12/2016 1:00:00 PM,4,0.066667
4378,2026352035,4/12/2016 2:00:00 PM,3,0.05
4379,2026352035,4/12/2016 3:00:00 PM,12,0.2
4380,2026352035,4/12/2016 4:00:00 PM,3,0.05
4381,2026352035,4/12/2016 5:00:00 PM,14,0.233333
4382,2026352035,4/12/2016 6:00:00 PM,17,0.283333
4383,2026352035,4/12/2016 7:00:00 PM,7,0.116667
4384,2026352035,4/12/2016 8:00:00 PM,14,0.233333
4387,2026352035,4/12/2016 11:00:00 PM,1,0.016667
4389,2026352035,4/13/2016 1:00:00 AM,1,0.016667
4391,2026352035,4/13/2016 3:00:00 AM,1,0.016667
4393,2026352035,4/13/2016 5:00:00 AM,1,0.016667
4394,2026352035,4/13/2016 6:00:00 AM,16,0.266667
4395,2026352035,4/13/2016 7:00:00 AM,18,0.3
4396,2026352035,4/13/2016 8:00:00 AM,12,0.2
4397,2026352035,4/13/2016 9:00:00 AM,15,0.25
4398,2026352035,4/13/2016 10:00:00 AM,3,0.05
4399,2026352035,4/13/2016 11:00:00 AM,12,0.2
4400,2026352035,4/13/2016 12:00:00 PM,12,0.2
4401,2026352035,4/13/2016 1:00:00 PM,7,0.116667
4402,2026352035,4/13/2016 2:00:00 PM,10,0.166667
4403,2026352035,4/13/2016 3:00:00 PM,26,0.433333
4404,2026352035,4/13/2016 4:00:00 PM,21,0.35
4405,2026352035,4/13/2016 5:00:00 PM,15,0.25
4406,2026352035,4/13/2016 6:00:00 PM,7,0.116667
4407,2026352035,4/13/2016 7:00:00 PM,16,0.266667
4408,2026352035,4/13/2016 8:00:00 PM,31,0.516667
4409,2026352035,4/13/2016 9:00:00 PM,11,0.183333
4410,2026352035,4/13/2016 10:00:00 PM,3,0.05
4418,2026352035,4/14/2016 6:00:00 AM,9,0.15
4419,2026352035,4/14/2016 7:00:00 AM,32,0.533333
4420,2026352035,4/14/2016 8:00:00 AM,23,0.383333
4421,2026352035,4/14/2016 9:00:00 AM,4,0.066667
4422,2026352035,4/14/2016 10:00:00 AM,5,0.083333
4423,2026352035,4/14/2016 11:00:00 AM,7,0.116667
4424,2026352035,4/14/2016 12:00:00 PM,9,0.15
4425,2026352035,4/14/2016 1:00:00 PM,9,0.15
4426,2026352035,4/14/2016 2:00:00 PM,11,0.183333
4427,2026352035,4/14/2016 3:00:00 PM,8,0.133333
4428,2026352035,4/14/2016 4:00:00 PM,8,0.133333
4429,2026352035,4/14/2016 5:00:00 PM,20,0.333333
4430,2026352035,4/14/2016 6:00:00 PM,20,0.333333
4431,2026352035,4/14/2016 7:00:00 PM,14,0.233333
4432,2026352035,4/14/2016 8:00:00 PM,14,0.233333
4433,2026352035,4/14/2016 9:00:00 PM,1,0.016667
4434,2026352035,4/14/2016 10:00:00 PM,3,0.05
4436,2026352035,4/15/2016 12:00:00 AM,1,0.016667
4439,2026352035,4/15/2016 3:00:00 AM,3,0.05
4440,2026352035,4/15/2016 4:00:00 AM,1,0.016667
4442,2026352035,4/15/2016 6:00:00 AM,21,0.35
4443,2026352035,4/15/2016 7:00:00 AM,11,0.183333
4444,2026352035,4/15/2016 8:00:00 AM,11,0.183333
4445,2026352035,4/15/2016 9:00:00 AM,7,0.116667
4446,2026352035,4/15/2016 10:00:00 AM,11,0.183333
4447,2026352035,4/15/2016 11:00:00 AM,4,0.066667
4448,2026352035,4/15/2016 12:00:00 PM,8,0.133333
4449,2026352035,4/15/2016 1:00:00 PM,5,0.083333
4450,2026352035,4/15/2016 2:00:00 PM,11,0.183333
4451,2026352035,4/15/2016 3:00:00 PM,18,0.3
4452,2026352035,4/15/2016 4:00:00 PM,9,0.15
4453,2026352035,4/15/2016 5:00:00 PM,17,0.283333
4454,2026352035,4/15/2016 6:00:00 PM,19,0.316667
4455,2026352035,4/15/2016 7:00:00 PM,11,0.183333
4456,2026352035,4/15/2016 8:00:00 PM,15,0.25
4457,2026352035,4/15/2016 9:00:00 PM,2,0.033333
4458,2026352035,4/15/2016 10:00:00 PM,2,0.033333
4459,2026352035,4/15/2016 11:00:00 PM,1,0.016667
4461,2026352035,4/16/2016 1:00:00 AM,2,0.033333
4462,2026352035,4/16/2016 2:00:00 AM,1,0.016667
4464,2026352035,4/16/2016 4:00:00 AM,1,0.016667
4466,2026352035,4/16/2016 6:00:00 AM,16,0.266667
4467,2026352035,4/16/2016 7:00:00 AM,8,0.133333
4468,2026352035,4/16/2016 8:00:00 AM,14,0.233333
4469,2026352035,4/16/2016 9:00:00 AM,10,0.166667
4470,2026352035,4/16/2016 10:00:00 AM,6,0.1
4471,2026352035,4/16/2016 11:00:00 AM,4,0.066667
4472,2026352035,4/16/2016 12:00:00 PM,4,0.066667
4473,2026352035,4/16/2016 1:00:00 PM,5,0.083333
4474,2026352035,4/16/2016 2:00:00 PM,14,0.233333
4475,2026352035,4/16/2016 3:00:00 PM,2,0.033333
4476,2026352035,4/16/2016 4:00:00 PM,5,0.083333
4477,2026352035,4/16/2016 5:00:00 PM,18,0.3
4478,2026352035,4/16/2016 6:00:00 PM,10,0.166667
4479,2026352035,4/16/2016 7:00:00 PM,8,0.133333
4480,2026352035,4/16/2016 8:00:00 PM,10,0.166667
4481,2026352035,4/16/2016 9:00:00 PM,5,0.083333
4482,2026352035,4/16/2016 10:00:00 PM,5,0.083333
4483,2026352035,4/16/2016 11:00:00 PM,2,0.033333
4489,2026352035,4/17/2016 5:00:00 AM,2,0.033333
4490,2026352035,4/17/2016 6:00:00 AM,15,0.25
4491,2026352035,4/17/2016 7:00:00 AM,12,0.2
4492,2026352035,4/17/2016 8:00:00 AM,9,0.15
4493,2026352035,4/17/2016 9:00:00 AM,9,0.15
4494,2026352035,4/17/2016 10:00:00 AM,3,0.05
4495,2026352035,4/17/2016 11:00:00 AM,9,0.15
4496,2026352035,4/17/2016 12:00:00 PM,1,0.016667
4514,2026352035,4/18/2016 6:00:00 AM,15,0.25
4515,2026352035,4/18/2016 7:00:00 AM,8,0.133333
4516,2026352035,4/18/2016 8:00:00 AM,3,0.05
4517,2026352035,4/18/2016 9:00:00 AM,5,0.083333
4518,2026352035,4/18/2016 10:00:00 AM,19,0.316667
4519,2026352035,4/18/2016 11:00:00 AM,8,0.133333
4520,2026352035,4/18/2016 12:00:00 PM,2,0.033333
4521,2026352035,4/18/2016 1:00:00 PM,14,0.233333
4522,2026352035,4/18/2016 2:00:00 PM,12,0.2
4523,2026352035,4/18/2016 3:00:00 PM,11,0.183333
4524,2026352035,4/18/2016 4:00:00 PM,11,0.183333
4525,2026352035,4/18/2016 5:00:00 PM,17,0.283333
4526,2026352035,4/18/2016 6:00:00 PM,19,0.316667
4527,2026352035,4/18/2016 7:00:00 PM,17,0.283333
4528,2026352035,4/18/2016 8:00:00 PM,14,0.233333
4529,2026352035,4/18/2016 9:00:00 PM,2,0.033333
4530,2026352035,4/18/2016 10:00:00 PM,3,0.05
4531,2026352035,4/18/2016 11:00:00 PM,2,0.033333
4538,2026352035,4/19/2016 6:00:00 AM,13,0.216667
4539,2026352035,4/19/2016 7:00:00 AM,11,0.183333
4540,2026352035,4/19/2016 8:00:00 AM,9,0.15
4541,2026352035,4/19/2016 9:00:00 AM,7,0.116667
4542,2026352035,4/19/2016 10:00:00 AM,7,0.116667
4543,2026352035,4/19/2016 11:00:00 AM,7,0.116667
4544,2026352035,4/19/2016 12:00:00 PM,9,0.15
4545,2026352035,4/19/2016 1:00:00 PM,2,0.033333
4546,2026352035,4/19/2016 2:00:00 PM,12,0.2
4547,2026352035,4/19/2016 3:00:00 PM,1,0.016667
4548,2026352035,4/19/2016 4:00:00 PM,7,0.116667
4549,2026352035,4/19/2016 5:00:00 PM,5,0.083333
4550,2026352035,4/19/2016 6:00:00 PM,24,0.4
4551,2026352035,4/19/2016 7:00:00 PM,6,0.1
4552,2026352035,4/19/2016 8:00:00 PM,8,0.133333
4553,2026352035,4/19/2016 9:00:00 PM,10,0.166667
4554,2026352035,4/19/2016 10:00:00 PM,1,0.016667
4555,2026352035,4/19/2016 11:00:00 PM,2,0.033333
4556,2026352035,4/20/2016 12:00:00 AM,4,0.066667
4558,2026352035,4/20/2016 2:00:00 AM,1,0.016667
4561,2026352035,4/20/2016 5:00:00 AM,9,0.15
4562,2026352035,4/20/2016 6:00:00 AM,13,0.216667
4563,2026352035,4/20/2016 7:00:00 AM,9,0.15
4564,2026352035,4/20/2016 8:00:00 AM,14,0.233333
4565,2026352035,4/20/2016 9:00:00 AM,12,0.2
4566,2026352035,4/20/2016 10:00:00 AM,13,0.216667
4567,2026352035,4/20/2016 11:00:00 AM,30,0.5
4568,2026352035,4/20/2016 12:00:00 PM,15,0.25
4569,2026352035,4/20/2016 1:00:00 PM,35,0.583333
4570,2026352035,4/20/2016 2:00:00 PM,37,0.616667
4571,2026352035,4/20/2016 3:00:00 PM,24,0.4
4572,2026352035,4/20/2016 4:00:00 PM,22,0.366667
4573,2026352035,4/20/2016 5:00:00 PM,15,0.25
4574,2026352035,4/20/2016 6:00:00 PM,34,0.566667
4575,2026352035,4/20/2016 7:00:00 PM,16,0.266667
4576,2026352035,4/20/2016 8:00:00 PM,11,0.183333
4577,2026352035,4/20/2016 9:00:00 PM,10,0.166667
4578,2026352035,4/20/2016 10:00:00 PM,1,0.016667
4579,2026352035,4/20/2016 11:00:00 PM,2,0.033333
4581,2026352035,4/21/2016 1:00:00 AM,1,0.016667
4586,2026352035,4/21/2016 6:00:00 AM,17,0.283333
4587,2026352035,4/21/2016 7:00:00 AM,12,0.2
4588,2026352035,4/21/2016 8:00:00 AM,2,0.033333
4589,2026352035,4/21/2016 9:00:00 AM,7,0.116667
4590,2026352035,4/21/2016 10:00:00 AM,1,0.016667
4591,2026352035,4/21/2016 11:00:00 AM,7,0.116667
4592,2026352035,4/21/2016 12:00:00 PM,8,0.133333
4593,2026352035,4/21/2016 1:00:00 PM,5,0.083333
4594,2026352035,4/21/2016 2:00:00 PM,10,0.166667
4595,2026352035,4/21/2016 3:00:00 PM,8,0.133333
4596,2026352035,4/21/2016 4:00:00 PM,5,0.083333
4597,2026352035,4/21/2016 5:00:00 PM,26,0.433333
4598,2026352035,4/21/2016 6:00:00 PM,14,0.233333
4599,2026352035,4/21/2016 7:00:00 PM,7,0.116667
4600,2026352035,4/21/2016 8:00:00 PM,19,0.316667
4601,2026352035,4/21/2016 9:00:00 PM,1,0.016667
4602,2026352035,4/21/2016 10:00:00 PM,1,0.016667
4603,2026352035,4/21/2016 11:00:00 PM,2,0.033333
4610,2026352035,4/22/2016 6:00:00 AM,17,0.283333
4611,2026352035,4/22/2016 7:00:00 AM,3,0.05
4612,2026352035,4/22/2016 8:00:00 AM,9,0.15
4613,2026352035,4/22/2016 9:00:00 AM,6,0.1
4614,2026352035,4/22/2016 10:00:00 AM,16,0.266667
4615,2026352035,4/22/2016 11:00:00 AM,20,0.333333
4616,2026352035,4/22/2016 12:00:00 PM,7,0.116667
4617,2026352035,4/22/2016 1:00:00 PM,6,0.1
4618,2026352035,4/22/2016 2:00:00 PM,2,0.033333
4619,2026352035,4/22/2016 3:00:00 PM,22,0.366667
4620,2026352035,4/22/2016 4:00:00 PM,11,0.183333
4621,2026352035,4/22/2016 5:00:00 PM,10,0.166667
4622,2026352035,4/22/2016 6:00:00 PM,10,0.166667
4623,2026352035,4/22/2016 7:00:00 PM,7,0.116667
4624,2026352035,4/22/2016 8:00:00 PM,12,0.2
4626,2026352035,4/22/2016 10:00:00 PM,1,0.016667
4627,2026352035,4/22/2016 11:00:00 PM,3,0.05
4628,2026352035,4/23/2016 12:00:00 AM,1,0.016667
4634,2026352035,4/23/2016 6:00:00 AM,25,0.416667
4635,2026352035,4/23/2016 7:00:00 AM,13,0.216667
4636,2026352035,4/23/2016 8:00:00 AM,35,0.583333
4637,2026352035,4/23/2016 9:00:00 AM,29,0.483333
4638,2026352035,4/23/2016 10:00:00 AM,43,0.716667
4639,2026352035,4/23/2016 11:00:00 AM,45,0.75
4640,2026352035,4/23/2016 12:00:00 PM,41,0.683333
4641,2026352035,4/23/2016 1:00:00 PM,34,0.566667
4642,2026352035,4/23/2016 2:00:00 PM,46,0.766667
4643,2026352035,4/23/2016 3:00:00 PM,25,0.416667
4644,2026352035,4/23/2016 4:00:00 PM,13,0.216667
4645,2026352035,4/23/2016 5:00:00 PM,30,0.5
4646,2026352035,4/23/2016 6:00:00 PM,23,0.383333
4647,2026352035,4/23/2016 7:00:00 PM,13,0.216667
4648,2026352035,4/23/2016 8:00:00 PM,14,0.233333
4650,2026352035,4/23/2016 10:00:00 PM,1,0.016667
4651,2026352035,4/23/2016 11:00:00 PM,1,0.016667
4658,2026352035,4/24/2016 6:00:00 AM,14,0.233333
4659,2026352035,4/24/2016 7:00:00 AM,13,0.216667
4660,2026352035,4/24/2016 8:00:00 AM,9,0.15
4661,2026352035,4/24/2016 9:00:00 AM,19,0.316667
4662,2026352035,4/24/2016 10:00:00 AM,6,0.1
4663,2026352035,4/24/2016 11:00:00 AM,11,0.183333
4664,2026352035,4/24/2016 12:00:00 PM,3,0.05
4665,2026352035,4/24/2016 1:00:00 PM,5,0.083333
4666,2026352035,4/24/2016 2:00:00 PM,9,0.15
4667,2026352035,4/24/2016 3:00:00 PM,8,0.133333
4668,2026352035,4/24/2016 4:00:00 PM,9,0.15
4669,2026352035,4/24/2016 5:00:00 PM,16,0.266667
4670,2026352035,4/24/2016 6:00:00 PM,12,0.2
4671,2026352035,4/24/2016 7:00:00 PM,8,0.133333
4672,2026352035,4/24/2016 8:00:00 PM,14,0.233333
4673,2026352035,4/24/2016 9:00:00 PM,6,0.1
4674,2026352035,4/24/2016 10:00:00 PM,1,0.016667
4675,2026352035,4/24/2016 11:00:00 PM,1,0.016667
4682,2026352035,4/25/2016 6:00:00 AM,25,0.416667
4683,2026352035,4/25/2016 7:00:00 AM,25,0.416667
4684,2026352035,4/25/2016 8:00:00 AM,28,0.466667
4685,2026352035,4/25/2016 9:00:00 AM,38,0.633333
4686,2026352035,4/25/2016 10:00:00 AM,13,0.216667
4687,2026352035,4/25/2016 11:00:00 AM,16,0.266667
4688,2026352035,4/25/2016 12:00:00 PM,17,0.283333
4689,2026352035,4/25/2016 1:00:00 PM,17,0.283333
4690,2026352035,4/25/2016 2:00:00 PM,32,0.533333
4691,2026352035,4/25/2016 3:00:00 PM,27,0.45
4692,2026352035,4/25/2016 4:00:00 PM,22,0.366667
4706,2026352035,4/26/2016 6:00:00 AM,2,0.033333
4707,2026352035,4/26/2016 7:00:00 AM,14,0.233333
4708,2026352035,4/26/2016 8:00:00 AM,14,0.233333
4709,2026352035,4/26/2016 9:00:00 AM,10,0.166667
4710,2026352035,4/26/2016 10:00:00 AM,13,0.216667
4711,2026352035,4/26/2016 11:00:00 AM,11,0.183333
4712,2026352035,4/26/2016 12:00:00 PM,18,0.3
4713,2026352035,4/26/2016 1:00:00 PM,32,0.533333
4714,2026352035,4/26/2016 2:00:00 PM,29,0.483333
4715,2026352035,4/26/2016 3:00:00 PM,26,0.433333
4716,2026352035,4/26/2016 4:00:00 PM,20,0.333333
4717,2026352035,4/26/2016 5:00:00 PM,17,0.283333
4718,2026352035,4/26/2016 6:00:00 PM,14,0.233333
4719,2026352035,4/26/2016 7:00:00 PM,22,0.366667
4720,2026352035,4/26/2016 8:00:00 PM,28,0.466667
4721,2026352035,4/26/2016 9:00:00 PM,15,0.25
4722,2026352035,4/26/2016 10:00:00 PM,1,0.016667
4723,2026352035,4/26/2016 11:00:00 PM,2,0.033333
4724,2026352035,4/27/2016 12:00:00 AM,1,0.016667
4725,2026352035,4/27/2016 1:00:00 AM,1,0.016667
4727,2026352035,4/27/2016 3:00:00 AM,1,0.016667
4730,2026352035,4/27/2016 6:00:00 AM,6,0.1
4731,2026352035,4/27/2016 7:00:00 AM,13,0.216667
4732,2026352035,4/27/2016 8:00:00 AM,3,0.05
4733,2026352035,4/27/2016 9:00:00 AM,2,0.033333
4734,2026352035,4/27/2016 10:00:00 AM,4,0.066667
4735,2026352035,4/27/2016 11:00:00 AM,6,0.1
4736,2026352035,4/27/2016 12:00:00 PM,6,0.1
4737,2026352035,4/27/2016 1:00:00 PM,34,0.566667
4738,2026352035,4/27/2016 2:00:00 PM,25,0.416667
4739,2026352035,4/27/2016 3:00:00 PM,25,0.416667
4740,2026352035,4/27/2016 4:00:00 PM,36,0.6
4741,2026352035,4/27/2016 5:00:00 PM,38,0.633333
4742,2026352035,4/27/2016 6:00:00 PM,22,0.366667
4743,2026352035,4/27/2016 7:00:00 PM,25,0.416667
4744,2026352035,4/27/2016 8:00:00 PM,20,0.333333
4745,2026352035,4/27/2016 9:00:00 PM,12,0.2
4746,2026352035,4/27/2016 10:00:00 PM,4,0.066667
4747,2026352035,4/27/2016 11:00:00 PM,2,0.033333
4748,2026352035,4/28/2016 12:00:00 AM,1,0.016667
4751,2026352035,4/28/2016 3:00:00 AM,1,0.016667
4754,2026352035,4/28/2016 6:00:00 AM,16,0.266667
4755,2026352035,4/28/2016 7:00:00 AM,12,0.2
4756,2026352035,4/28/2016 8:00:00 AM,4,0.066667
4757,2026352035,4/28/2016 9:00:00 AM,5,0.083333
4758,2026352035,4/28/2016 10:00:00 AM,15,0.25
4759,2026352035,4/28/2016 11:00:00 AM,12,0.2
4760,2026352035,4/28/2016 12:00:00 PM,10,0.166667
4761,2026352035,4/28/2016 1:00:00 PM,24,0.4
4762,2026352035,4/28/2016 2:00:00 PM,18,0.3
4763,2026352035,4/28/2016 3:00:00 PM,40,0.666667
4764,2026352035,4/28/2016 4:00:00 PM,45,0.75
4765,2026352035,4/28/2016 5:00:00 PM,36,0.6
4766,2026352035,4/28/2016 6:00:00 PM,19,0.316667
4767,2026352035,4/28/2016 7:00:00 PM,21,0.35
4768,2026352035,4/28/2016 8:00:00 PM,18,0.3
4769,2026352035,4/28/2016 9:00:00 PM,22,0.366667
4770,2026352035,4/28/2016 10:00:00 PM,10,0.166667
4771,2026352035,4/28/2016 11:00:00 PM,2,0.033333
4772,2026352035,4/29/2016 12:00:00 AM,1,0.016667
4777,2026352035,4/29/2016 5:00:00 AM,1,0.016667
4778,2026352035,4/29/2016 6:00:00 AM,1,0.016667
4779,2026352035,4/29/2016 7:00:00 AM,32,0.533333
4780,2026352035,4/29/2016 8:00:00 AM,19,0.316667
4781,2026352035,4/29/2016 9:00:00 AM,11,0.183333
4782,2026352035,4/29/2016 10:00:00 AM,20,0.333333
4783,2026352035,4/29/2016 11:00:00 AM,28,0.466667
4784,2026352035,4/29/2016 12:00:00 PM,29,0.483333
4785,2026352035,4/29/2016 1:00:00 PM,34,0.566667
4786,2026352035,4/29/2016 2:00:00 PM,29,0.483333
4787,2026352035,4/29/2016 3:00:00 PM,43,0.716667
4788,2026352035,4/29/2016 4:00:00 PM,21,0.35
4789,2026352035,4/29/2016 5:00:00 PM,17,0.283333
4790,2026352035,4/29/2016 6:00:00 PM,31,0.516667
4791,2026352035,4/29/2016 7:00:00 PM,17,0.283333
4792,2026352035,4/29/2016 8:00:00 PM,13,0.216667
4793,2026352035,4/29/2016 9:00:00 PM,3,0.05
4794,2026352035,4/29/2016 10:00:00 PM,2,0.033333
4803,2026352035,4/30/2016 7:00:00 AM,32,0.533333
4804,2026352035,4/30/2016 8:00:00 AM,17,0.283333
4805,2026352035,4/30/2016 9:00:00 AM,5,0.083333
4806,2026352035,4/30/2016 10:00:00 AM,13,0.216667
4807,2026352035,4/30/2016 11:00:00 AM,3,0.05
4808,2026352035,4/30/2016 12:00:00 PM,38,0.633333
4809,2026352035,4/30/2016 1:00:00 PM,34,0.566667
4810,2026352035,4/30/2016 2:00:00 PM,19,0.316667
4811,2026352035,4/30/2016 3:00:00 PM,6,0.1
4812,2026352035,4/30/2016 4:00:00 PM,10,0.166667
4813,2026352035,4/30/2016 5:00:00 PM,12,0.2
4814,2026352035,4/30/2016 6:00:00 PM,12,0.2
4815,2026352035,4/30/2016 7:00:00 PM,16,0.266667
4816,2026352035,4/30/2016 8:00:00 PM,12,0.2
4818,2026352035,4/30/2016 10:00:00 PM,4,0.066667
4826,2026352035,5/1/2016 6:00:00 AM,18,0.3
4827,2026352035,5/1/2016 7:00:00 AM,16,0.266667
4828,2026352035,5/1/2016 8:00:00 AM,13,0.216667
4829,2026352035,5/1/2016 9:00:00 AM,10,0.166667
4830,2026352035,5/1/2016 10:00:00 AM,30,0.5
4831,2026352035,5/1/2016 11:00:00 AM,11,0.183333
4832,2026352035,5/1/2016 12:00:00 PM,12,0.2
4833,2026352035,5/1/2016 1:00:00 PM,8,0.133333
4834,2026352035,5/1/2016 2:00:00 PM,14,0.233333
4835,2026352035,5/1/2016 3:00:00 PM,6,0.1
4836,2026352035,5/1/2016 4:00:00 PM,7,0.116667
4837,2026352035,5/1/2016 5:00:00 PM,7,0.116667
4838,2026352035,5/1/2016 6:00:00 PM,9,0.15
4839,2026352035,5/1/2016 7:00:00 PM,12,0.2
4840,2026352035,5/1/2016 8:00:00 PM,10,0.166667
4841,2026352035,5/1/2016 9:00:00 PM,5,0.083333
4842,2026352035,5/1/2016 10:00:00 PM,1,0.016667
4843,2026352035,5/1/2016 11:00:00 PM,2,0.033333
4848,2026352035,5/2/2016 4:00:00 AM,1,0.016667
4850,2026352035,5/2/2016 6:00:00 AM,18,0.3
4851,2026352035,5/2/2016 7:00:00 AM,8,0.133333
4852,2026352035,5/2/2016 8:00:00 AM,6,0.1
4853,2026352035,5/2/2016 9:00:00 AM,11,0.183333
4854,2026352035,5/2/2016 10:00:00 AM,8,0.133333
4855,2026352035,5/2/2016 11:00:00 AM,16,0.266667
4856,2026352035,5/2/2016 12:00:00 PM,20,0.333333
4857,2026352035,5/2/2016 1:00:00 PM,29,0.483333
4858,2026352035,5/2/2016 2:00:00 PM,31,0.516667
4859,2026352035,5/2/2016 3:00:00 PM,21,0.35
4860,2026352035,5/2/2016 4:00:00 PM,37,0.616667
4861,2026352035,5/2/2016 5:00:00 PM,36,0.6
4862,2026352035,5/2/2016 6:00:00 PM,37,0.616667
4863,2026352035,5/2/2016 7:00:00 PM,10,0.166667
4864,2026352035,5/2/2016 8:00:00 PM,32,0.533333
4865,2026352035,5/2/2016 9:00:00 PM,28,0.466667
4866,2026352035,5/2/2016 10:00:00 PM,6,0.1
4875,2026352035,5/3/2016 7:00:00 AM,16,0.266667
4876,2026352035,5/3/2016 8:00:00 AM,17,0.283333
4877,2026352035,5/3/2016 9:00:00 AM,12,0.2
4878,2026352035,5/3/2016 10:00:00 AM,16,0.266667
4879,2026352035,5/3/2016 11:00:00 AM,17,0.283333
4880,2026352035,5/3/2016 12:00:00 PM,3,0.05
4881,2026352035,5/3/2016 1:00:00 PM,27,0.45
4882,2026352035,5/3/2016 2:00:00 PM,31,0.516667
4883,2026352035,5/3/2016 3:00:00 PM,35,0.583333
4884,2026352035,5/3/2016 4:00:00 PM,27,0.45
4885,2026352035,5/3/2016 5:00:00 PM,20,0.333333
4886,2026352035,5/3/2016 6:00:00 PM,34,0.566667
4887,2026352035,5/3/2016 7:00:00 PM,25,0.416667
4888,2026352035,5/3/2016 8:00:00 PM,14,0.233333
4889,2026352035,5/3/2016 9:00:00 PM,9,0.15
4891,2026352035,5/3/2016 11:00:00 PM,1,0.016667
4896,2026352035,5/4/2016 4:00:00 AM,1,0.016667
4897,2026352035,5/4/2016 5:00:00 AM,1,0.016667
4898,2026352035,5/4/2016 6:00:00 AM,6,0.1
4899,2026352035,5/4/2016 7:00:00 AM,22,0.366667
4900,2026352035,5/4/2016 8:00:00 AM,9,0.15
4901,2026352035,5/4/2016 9:00:00 AM,20,0.333333
4902,2026352035,5/4/2016 10:00:00 AM,13,0.216667
4903,2026352035,5/4/2016 11:00:00 AM,16,0.266667
4904,2026352035,5/4/2016 12:00:00 PM,5,0.083333
4905,2026352035,5/4/2016 1:00:00 PM,16,0.266667
4906,2026352035,5/4/2016 2:00:00 PM,35,0.583333
4907,2026352035,5/4/2016 3:00:00 PM,37,0.616667
4908,2026352035,5/4/2016 4:00:00 PM,37,0.616667
4909,2026352035,5/4/2016 5:00:00 PM,29,0.483333
4910,2026352035,5/4/2016 6:00:00 PM,35,0.583333
4911,2026352035,5/4/2016 7:00:00 PM,24,0.4
4912,2026352035,5/4/2016 8:00:00 PM,30,0.5
4913,2026352035,5/4/2016 9:00:00 PM,5,0.083333
4914,2026352035,5/4/2016 10:00:00 PM,1,0.016667
4915,2026352035,5/4/2016 11:00:00 PM,3,0.05
4921,2026352035,5/5/2016 5:00:00 AM,24,0.4
4922,2026352035,5/5/2016 6:00:00 AM,27,0.45
4923,2026352035,5/5/2016 7:00:00 AM,20,0.333333
4924,2026352035,5/5/2016 8:00:00 AM,39,0.65
4925,2026352035,5/5/2016 9:00:00 AM,35,0.583333
4926,2026352035,5/5/2016 10:00:00 AM,32,0.533333
4927,2026352035,5/5/2016 11:00:00 AM,24,0.4
4928,2026352035,5/5/2016 12:00:00 PM,38,0.633333
4929,2026352035,5/5/2016 1:00:00 PM,41,0.683333
4930,2026352035,5/5/2016 2:00:00 PM,16,0.266667
4931,2026352035,5/5/2016 3:00:00 PM,43,0.716667
4932,2026352035,5/5/2016 4:00:00 PM,39,0.65
4933,2026352035,5/5/2016 5:00:00 PM,11,0.183333
4934,2026352035,5/5/2016 6:00:00 PM,33,0.55
4935,2026352035,5/5/2016 7:00:00 PM,22,0.366667
4936,2026352035,5/5/2016 8:00:00 PM,16,0.266667
4937,2026352035,5/5/2016 9:00:00 PM,12,0.2
